Symbol,First Action,Last Action,Total Quantity,Profit
FI,2023-08-10 14:17:59.384992+00:00,2023-08-11 19:58:08.487058+00:00,582.0,-107.72999999999927
FTNT,2023-08-14 14:08:54.046443+00:00,2023-08-14 16:04:32.465127+00:00,434.0,-44.739975000000385
G,2023-08-10 14:17:39.738723+00:00,2023-08-11 13:32:42.656010+00:00,2008.0,162.32000000000028
GD,2023-08-14 14:08:29.423558+00:00,2023-08-14 19:57:51.605336+00:00,114.0,-36.47999999999922
GOOG,2023-08-10 14:17:05.499640+00:00,2023-08-14 19:57:52.002767+00:00,758.0,277.38000000000545
H,2023-08-09 14:02:08.156750+00:00,2023-08-09 14:02:08.156750+00:00,147.0,0.0
HCA,2023-08-14 14:08:58.659115+00:00,2023-08-14 19:57:52.020217+00:00,96.0,84.0
HD,2023-08-14 14:09:51.276349+00:00,2023-08-14 19:57:51.739446+00:00,78.0,7.409999999999911
HON,2023-08-09 17:10:14.765127+00:00,2023-08-11 19:58:07.902279+00:00,477.0,127.78000000000387
HSY,2023-08-14 14:08:11.154567+00:00,2023-08-14 19:57:53.025920+00:00,116.0,52.20000000000033
HUM,2023-08-09 13:39:36.055966+00:00,2023-08-09 16:26:19.350519+00:00,68.0,-93.5
IBM,2023-08-09 15:19:17.201750+00:00,2023-08-14 19:57:53.211630+00:00,553.0,-68.97998000000467
ICE,2023-08-09 15:55:19.411129+00:00,2023-08-11 19:58:10.768476+00:00,786.0,-392.6420799999945
INTC,2023-08-09 15:12:56.487278+00:00,2023-08-14 14:36:34.431587+00:00,2285.0,-379.4225919999983
INTU,2023-08-14 14:09:22.628254+00:00,2023-08-14 14:58:32.464451+00:00,52.0,-126.62000000000012
ISRG,2023-08-11 13:31:38.876868+00:00,2023-08-11 14:41:07.737616+00:00,120.0,-185.99999999999795
JNJ,2023-08-10 14:17:11.077292+00:00,2023-08-14 14:52:26.165283+00:00,570.0,-364.3068970000036
JPM,2023-08-09 13:39:44.949604+00:00,2023-08-09 19:58:10.206874+00:00,218.0,125.6000459999982
KDP,2023-08-14 14:09:06.197321+00:00,2023-08-14 19:57:55.225800+00:00,766.0,22.97999999999815
KLAC,2023-08-09 13:39:50.223759+00:00,2023-08-14 19:57:54.366427+00:00,122.0,695.760011
KO,2023-08-11 13:31:50.560580+00:00,2023-08-14 19:57:52.617226+00:00,1026.0,-0.759957000002089
LIN,2023-08-09 19:45:50.314588+00:00,2023-08-09 19:45:50.314588+00:00,44.0,0.0
LLY,2023-08-10 14:17:37.400312+00:00,2023-08-14 19:09:36.430448+00:00,186.0,-84.48997599999666
LMT,2023-08-10 14:17:48.454000+00:00,2023-08-14 18:10:14.324137+00:00,216.0,-103.78899999999953
LRCX,2023-08-09 14:43:08.190616+00:00,2023-08-11 15:06:44.338880+00:00,128.0,29.779984000000923
M,2023-08-09 15:15:37.450999+00:00,2023-08-09 15:15:37.450999+00:00,1072.0,0.0
MAR,2023-08-09 15:13:06.761726+00:00,2023-08-09 15:13:06.761726+00:00,82.0,0.0
MC,2023-08-09 17:15:55.795843+00:00,2023-08-11 19:55:26.666685+00:00,1885.0,-883.7900000000009
MCHP,2023-08-14 14:08:21.025242+00:00,2023-08-14 19:57:52.348269+00:00,316.0,167.48000000000036
MCO,2023-08-11 13:31:23.153128+00:00,2023-08-11 19:58:08.556127+00:00,54.0,7.829999999999018
MELI,2023-08-14 14:08:34.282296+00:00,2023-08-14 15:11:41.404781+00:00,18.0,99.53999999999951
META,2023-08-09 16:18:38.894855+00:00,2023-08-11 14:15:49.501000+00:00,172.0,-351.8099789999989
MMM,2023-08-09 14:04:19.467891+00:00,2023-08-14 19:57:54.170335+00:00,1116.0,6.200000000001694
MNST,2023-08-09 16:20:46.961471+00:00,2023-08-09 16:20:46.961471+00:00,297.0,0.0
MO,2023-08-14 14:09:03.608525+00:00,2023-08-14 19:57:53.552790+00:00,592.0,8.869936000000507
MRVL,2023-08-14 14:07:59.361221+00:00,2023-08-14 19:57:54.410359+00:00,454.0,415.4099999999996
MS,2023-08-11 13:32:27.526326+00:00,2023-08-11 14:23:43.380954+00:00,418.0,-170.8901039999999
MSFT,2023-08-09 17:14:34.434971+00:00,2023-08-09 17:14:34.434971+00:00,52.0,0.0
NEE,2023-08-09 15:27:31.212144+00:00,2023-08-11 19:32:13.735735+00:00,1314.0,-133.30007400000852
NFLX,2023-08-09 14:18:50.457110+00:00,2023-08-09 14:18:50.457110+00:00,38.0,0.0
NOC,2023-08-14 14:08:40.965734+00:00,2023-08-14 19:57:53.780128+00:00,60.0,-73.55999999999995
NOW,2023-08-10 14:17:23.710368+00:00,2023-08-11 19:58:07.547536+00:00,132.0,177.53999999999235
NSC,2023-08-14 14:08:13.508440+00:00,2023-08-14 19:57:53.441181+00:00,120.0,75.0
NVDA,2023-08-10 14:18:05.079010+00:00,2023-08-10 16:37:55.405113+00:00,86.0,301.4299999999996
NXPI,2023-08-14 14:09:23.834010+00:00,2023-08-14 14:51:52.177514+00:00,126.0,-114.03000000000014
ODFL,2023-08-14 14:09:30.073389+00:00,2023-08-14 15:41:33.316191+00:00,62.0,-130.2000000000014
ORLY,2023-08-09 15:14:59.905782+00:00,2023-08-09 15:14:59.905782+00:00,18.0,0.0
OXY,2023-08-11 13:32:13.347362+00:00,2023-08-14 19:57:52.900445+00:00,966.0,-293.29999999999643
PANW,2023-08-09 13:51:13.406905+00:00,2023-08-14 14:54:50.282425+00:00,538.0,477.64000000000385
PAYX,2023-08-14 14:08:04.444159+00:00,2023-08-14 19:57:53.048679+00:00,206.0,-108.14999999999971
PEP,2023-08-09 19:58:09.165723+00:00,2023-08-14 19:57:54.623545+00:00,232.0,89.60000000000207
PFE,2023-08-09 13:39:54.516791+00:00,2023-08-14 19:57:53.153783+00:00,1676.0,147.19999999999965
PG,2023-08-09 19:58:09.527937+00:00,2023-08-09 19:58:09.527937+00:00,108.0,0.0
PM,2023-08-14 14:08:49.928854+00:00,2023-08-14 19:57:56.207734+00:00,268.0,22.78000000000023
PNC,2023-08-14 14:08:47.727394+00:00,2023-08-14 19:57:54.861867+00:00,198.0,-0.9899999999990996
QCOM,2023-08-09 18:35:57.302454+00:00,2023-08-09 18:35:57.302454+00:00,145.0,0.0
REGN,2023-08-09 18:13:04.386792+00:00,2023-08-14 14:33:24.494683+00:00,53.0,97.76000000000204
RSG,2023-08-14 14:08:57.972379+00:00,2023-08-14 19:57:54.150689+00:00,174.0,-4.349999999998516
RTX,2023-08-09 19:58:12.023275+00:00,2023-08-11 19:58:08.597099+00:00,1038.0,-218.64000000000323
SBUX,2023-08-09 15:18:24.130839+00:00,2023-08-14 19:57:54.145412+00:00,425.0,-28.71987199999785
SCCO,2023-08-11 13:31:43.335226+00:00,2023-08-11 14:03:24.680273+00:00,440.0,-153.11999999999955
SCHW,2023-08-09 15:16:23.144328+00:00,2023-08-09 15:16:23.144328+00:00,260.0,0.0
SHOP,2023-08-14 14:09:28.382675+00:00,2023-08-14 14:37:26.183453+00:00,468.0,-116.52006599999963
SHW,2023-08-11 13:32:10.657962+00:00,2023-08-11 14:33:50.208149+00:00,134.0,-111.89000000000107
SNOW,2023-08-14 14:10:18.738270+00:00,2023-08-14 14:49:52.717397+00:00,168.0,-131.0400000000002
SNPS,2023-08-09 13:51:42.270469+00:00,2023-08-09 13:51:42.270469+00:00,39.0,0.0
SO,2023-08-11 13:31:58.381647+00:00,2023-08-11 16:16:29.994474+00:00,528.0,-139.9200000000003
SPGI,2023-08-10 14:17:32.301268+00:00,2023-08-11 19:58:08.609398+00:00,188.0,137.710000000003
SPY,2023-08-09 13:40:01.969831+00:00,2023-08-10 19:11:14.079328+00:00,1542.0,7259.599750999956
SRE,2023-08-14 14:10:13.588897+00:00,2023-08-14 19:57:53.736183+00:00,178.0,-12.460000000001315
STZ,2023-08-14 14:09:43.486191+00:00,2023-08-14 19:57:54.765880+00:00,96.0,31.6800000000012
SYK,2023-08-10 14:17:43.495972+00:00,2023-08-11 19:58:08.890416+00:00,256.0,-71.51001600000018
T,2023-08-09 15:56:11.380678+00:00,2023-08-14 19:57:54.222774+00:00,3009.0,45.10000000000065
TEAM,2023-08-14 14:08:38.952021+00:00,2023-08-14 15:53:23.727899+00:00,130.0,128.6099749999994
TGT,2023-08-09 15:21:07.823877+00:00,2023-08-11 19:58:09.536851+00:00,410.0,-105.00000000000398
TMO,2023-08-09 19:58:10.070257+00:00,2023-08-11 13:58:48.216182+00:00,96.0,-425.33000399999924
TMUS,2023-08-14 14:10:14.820214+00:00,2023-08-14 19:57:55.919910+00:00,186.0,-26.96999999999926
TSLA,2023-08-09 13:39:42.161964+00:00,2023-08-09 14:01:05.707837+00:00,136.0,-19.53000799999984
UBER,2023-08-09 16:47:20.739821+00:00,2023-08-09 16:47:20.739821+00:00,378.0,0.0
UNH,2023-08-09 19:58:10.036486+00:00,2023-08-09 19:58:10.036486+00:00,33.0,0.0
UNP,2023-08-09 13:40:00.033263+00:00,2023-08-11 19:58:08.111462+00:00,464.0,-137.27993400000207
UPS,2023-08-14 14:07:55.728542+00:00,2023-08-14 19:57:54.696460+00:00,146.0,43.799999999999585
V,2023-08-14 14:08:53.033400+00:00,2023-08-14 19:57:55.803253+00:00,108.0,62.0299619999991
VMW,2023-08-09 13:39:46.401707+00:00,2023-08-14 19:57:54.373097+00:00,380.0,-56.97999999999891
VRTX,2023-08-09 14:01:10.120455+00:00,2023-08-11 19:58:10.832701+00:00,259.0,-462.2404220000008
VZ,2023-08-10 14:17:04.041801+00:00,2023-08-14 19:57:55.707865+00:00,3006.0,207.87964799999932
W,2023-08-10 14:18:16.962849+00:00,2023-08-10 15:04:15.258065+00:00,490.0,396.8899549999986
WDAY,2023-08-14 14:07:47.897603+00:00,2023-08-14 18:32:51.685478+00:00,114.0,-30.210000000000065
WFC,2023-08-09 18:33:44.097781+00:00,2023-08-14 19:57:56.918732+00:00,784.0,-201.2799999999978
WM,2023-08-09 17:45:23.685288+00:00,2023-08-09 17:45:23.685288+00:00,106.0,0.0
WMT,2023-08-11 13:32:02.867367+00:00,2023-08-11 14:49:35.846051+00:00,228.0,-187.86994799999826
XOM,2023-08-14 14:09:58.444764+00:00,2023-08-14 19:57:55.347401+00:00,230.0,-69.00000000000098
