Symbol,Quantity,Filled Qty,Type,Side,Stop Price,Filled Avg Price,Status,Submitted At,Filled At
ISRG,60,60.0,trailing_stop,buy,305.7472,305.82,filled,2023-08-11 14:41:04.424023+00:00,2023-08-11 14:41:07.737616+00:00
MMM,176,176.0,trailing_stop,buy,104.4946,104.53,filled,2023-08-11 14:38:43.735009+00:00,2023-08-11 14:38:44.942116+00:00
SHW,67,67.0,trailing_stop,buy,274.215,274.32,filled,2023-08-11 14:33:48.359701+00:00,2023-08-11 14:33:50.208149+00:00
MS,209,209.0,trailing_stop,buy,87.95585,87.97,filled,2023-08-11 14:23:42.720520+00:00,2023-08-11 14:23:43.380954+00:00
ELV,39,39.0,trailing_stop,buy,471.99825,472.3,filled,2023-08-11 14:20:59.042144+00:00,2023-08-11 14:20:59.382814+00:00
AAPL,103,103.0,trailing_stop,buy,178.3155,178.32,filled,2023-08-11 14:20:45.395420+00:00,2023-08-11 14:20:46.767581+00:00
ANET,104,104.0,trailing_stop,buy,177.05805,177.16,filled,2023-08-11 14:16:01.965273+00:00,2023-08-11 14:16:02.802392+00:00
META,59,59.0,trailing_stop,buy,303.808,303.802881,filled,2023-08-11 14:15:48.119537+00:00,2023-08-11 14:15:49.501000+00:00
AP,5767,5767.0,trailing_stop,sell,3.2175,3.2,filled,2023-08-11 14:11:26.982268+00:00,2023-08-11 14:11:27.499849+00:00
SCCO,220,220.0,trailing_stop,buy,82.315,82.36,filled,2023-08-11 14:03:24.438763+00:00,2023-08-11 14:03:24.680273+00:00
INTC,528,528.0,trailing_stop,buy,34.73895,34.75,filled,2023-08-11 14:03:08.888482+00:00,2023-08-11 14:03:09.491109+00:00
OXY,287,287.0,trailing_stop,buy,64.828365,64.83,filled,2023-08-11 14:01:34.490418+00:00,2023-08-11 14:01:36.458085+00:00
ABT,175,175.0,trailing_stop,buy,104.7269,104.78,filled,2023-08-11 14:00:00.538617+00:00,2023-08-11 14:00:00.833456+00:00
A,143,143.0,trailing_stop,buy,127.6539,127.72,filled,2023-08-11 13:59:42.263855+00:00,2023-08-11 13:59:43.440901+00:00
TMO,33,33.0,trailing_stop,buy,546.2989,546.35,filled,2023-08-11 13:58:44.755700+00:00,2023-08-11 13:58:48.216182+00:00
BA,76,76.0,trailing_stop,sell,235.8774,235.83,filled,2023-08-11 13:55:31.631529+00:00,2023-08-11 13:55:32.629328+00:00
BX,183,183.0,trailing_stop,sell,98.8515,98.801093,filled,2023-08-11 13:54:27.881882+00:00,2023-08-11 13:54:33.244892+00:00
BABA,184,184.0,trailing_stop,sell,96.6438,96.63,filled,2023-08-11 13:40:21.818761+00:00,2023-08-11 13:40:22.195652+00:00
PANW,85,85.0,trailing_stop,buy,216.1703,216.46,filled,2023-08-11 13:33:54.695047+00:00,2023-08-11 13:33:56.721386+00:00
G,490,490.0,trailing_stop,sell,36.8082,36.75,filled,2023-08-11 13:32:42.059777+00:00,2023-08-11 13:32:42.656010+00:00
MMM,176,176.0,market,sell,,103.53,filled,2023-08-11 13:32:30.007568+00:00,2023-08-11 13:32:30.965927+00:00
RTX,212,212.0,market,sell,,86.13,filled,2023-08-11 13:32:28.628473+00:00,2023-08-11 13:32:29.201149+00:00
MS,209,209.0,market,sell,,87.152344,filled,2023-08-11 13:32:23.965915+00:00,2023-08-11 13:32:27.526326+00:00
INTC,528,528.0,market,sell,,34.42,filled,2023-08-11 13:32:22.591037+00:00,2023-08-11 13:32:22.848416+00:00
A,143,143.0,market,sell,,126.38,filled,2023-08-11 13:32:19.042821+00:00,2023-08-11 13:32:21.423339+00:00
META,59,59.0,market,sell,,301.86,filled,2023-08-11 13:32:17.673546+00:00,2023-08-11 13:32:18.452940+00:00
ABNB,134,134.0,market,sell,,133.24,filled,2023-08-11 13:32:16.292048+00:00,2023-08-11 13:32:17.396344+00:00
TMO,33,33.0,market,sell,,540.690606,filled,2023-08-11 13:32:13.840520+00:00,2023-08-11 13:32:15.684351+00:00
OXY,287,287.0,market,sell,,64.17,filled,2023-08-11 13:32:11.377756+00:00,2023-08-11 13:32:13.347362+00:00
SHW,67,67.0,market,sell,,272.65,filled,2023-08-11 13:32:07.813384+00:00,2023-08-11 13:32:10.657962+00:00
PANW,85,85.0,market,sell,,214.02,filled,2023-08-11 13:32:06.435720+00:00,2023-08-11 13:32:07.561134+00:00
IBM,128,128.0,market,sell,,142.51,filled,2023-08-11 13:32:03.965913+00:00,2023-08-11 13:32:05.557443+00:00
WMT,114,114.0,market,sell,,160.112018,filled,2023-08-11 13:31:59.223088+00:00,2023-08-11 13:32:02.867367+00:00
SO,264,264.0,market,sell,,69.09,filled,2023-08-11 13:31:57.916079+00:00,2023-08-11 13:31:58.381647+00:00
AON,57,57.0,market,sell,,314.68,filled,2023-08-11 13:31:55.500552+00:00,2023-08-11 13:31:57.372992+00:00
AAPL,103,103.0,market,sell,,177.08,filled,2023-08-11 13:31:54.017084+00:00,2023-08-11 13:31:54.601423+00:00
ELV,39,39.0,market,sell,,466.75,filled,2023-08-11 13:31:51.542996+00:00,2023-08-11 13:31:53.444256+00:00
KO,301,301.0,market,sell,,60.787143,filled,2023-08-11 13:31:49.077166+00:00,2023-08-11 13:31:50.560580+00:00
ANET,104,104.0,market,sell,,175.2825,filled,2023-08-11 13:31:46.611133+00:00,2023-08-11 13:31:48.535617+00:00
BSX,360,360.0,market,sell,,50.77,filled,2023-08-11 13:31:45.235224+00:00,2023-08-11 13:31:45.836645+00:00
AVGO,21,21.0,market,sell,,828.61,filled,2023-08-11 13:31:43.852728+00:00,2023-08-11 13:31:44.446815+00:00
SCCO,220,220.0,market,sell,,81.664,filled,2023-08-11 13:31:42.473986+00:00,2023-08-11 13:31:43.335226+00:00
NEE,268,268.0,market,sell,,68.21,filled,2023-08-11 13:31:39.967004+00:00,2023-08-11 13:31:41.473656+00:00
ISRG,60,60.0,market,sell,,302.72,filled,2023-08-11 13:31:34.225102+00:00,2023-08-11 13:31:38.876868+00:00
TGT,140,140.0,market,sell,,130.48,filled,2023-08-11 13:31:24.138764+00:00,2023-08-11 13:31:33.164535+00:00
MCO,27,27.0,market,sell,,337.01,filled,2023-08-11 13:31:21.662587+00:00,2023-08-11 13:31:23.153128+00:00
ABT,175,175.0,market,sell,,104.04,filled,2023-08-11 13:31:20.280387+00:00,2023-08-11 13:31:20.993635+00:00
FI,145,145.0,market,buy,,125.96,filled,2023-08-11 13:31:18.903640+00:00,2023-08-11 13:31:19.560607+00:00
BA,76,76.0,market,buy,,237.88,filled,2023-08-11 13:31:16.434964+00:00,2023-08-11 13:31:18.232895+00:00
BAC,592,592.0,market,buy,,30.81,filled,2023-08-11 13:31:15.060004+00:00,2023-08-11 13:31:15.901100+00:00
B,475,475.0,market,buy,,38.73,filled,2023-08-11 13:31:12.606910+00:00,2023-08-11 13:31:14.167329+00:00
LRCX,26,26.0,market,buy,,669.62,filled,2023-08-11 13:31:11.242718+00:00,2023-08-11 13:31:11.957642+00:00
LMT,40,40.0,market,buy,,451.94,filled,2023-08-11 13:31:09.865893+00:00,2023-08-11 13:31:10.195347+00:00
AP,5767,5767.0,market,buy,,3.35,filled,2023-08-11 13:31:07.379478+00:00,2023-08-11 13:31:09.213841+00:00
ICE,159,159.0,market,buy,,114.75,filled,2023-08-11 13:31:06.015251+00:00,2023-08-11 13:31:06.891217+00:00
SYK,64,64.0,market,buy,,283.0,filled,2023-08-11 13:31:03.621741+00:00,2023-08-11 13:31:04.961988+00:00
ETN,84,84.0,market,buy,,217.75,filled,2023-08-11 13:31:02.658980+00:00,2023-08-11 13:31:03.281770+00:00
MC,381,381.0,market,buy,,48.18,filled,2023-08-11 13:31:00.813010+00:00,2023-08-11 13:31:01.926760+00:00
LLY,35,35.0,market,buy,,523.53,filled,2023-08-11 13:30:59.410419+00:00,2023-08-11 13:30:59.820117+00:00
VRTX,52,52.0,market,buy,,348.953269,filled,2023-08-11 13:30:58.040391+00:00,2023-08-11 13:30:58.983854+00:00
SPGI,47,47.0,market,buy,,386.53,filled,2023-08-11 13:30:56.664488+00:00,2023-08-11 13:30:57.375217+00:00
AXP,112,112.0,market,buy,,162.97,filled,2023-08-11 13:30:55.292757+00:00,2023-08-11 13:30:55.721010+00:00
NOW,33,33.0,market,buy,,552.72,filled,2023-08-11 13:30:53.928979+00:00,2023-08-11 13:30:54.986560+00:00
HON,97,97.0,market,buy,,188.67,filled,2023-08-11 13:30:51.446719+00:00,2023-08-11 13:30:53.553488+00:00
CSX,593,593.0,market,buy,,30.82,filled,2023-08-11 13:30:48.978387+00:00,2023-08-11 13:30:50.533106+00:00
BX,183,183.0,market,buy,,99.30776,filled,2023-08-11 13:30:46.478272+00:00,2023-08-11 13:30:48.536938+00:00
CAT,64,64.0,market,buy,,284.12,filled,2023-08-11 13:30:44.006797+00:00,2023-08-11 13:30:45.441318+00:00
BABA,184,184.0,market,buy,,97.105543,filled,2023-08-11 13:30:40.450252+00:00,2023-08-11 13:30:42.751038+00:00
G,490,490.0,market,buy,,37.31,filled,2023-08-11 13:30:39.073852+00:00,2023-08-11 13:30:40.205385+00:00
JNJ,106,106.0,market,buy,,172.42,filled,2023-08-11 13:30:36.602701+00:00,2023-08-11 13:30:38.655058+00:00
CHTR,42,42.0,market,buy,,426.280952,filled,2023-08-11 13:30:33.039915+00:00,2023-08-11 13:30:35.358450+00:00
UNP,79,79.0,market,buy,,229.96,filled,2023-08-11 13:30:17.386786+00:00,2023-08-11 13:30:32.358649+00:00
GOOG,140,140.0,market,buy,,129.01,filled,2023-08-11 13:30:14.896747+00:00,2023-08-11 13:30:16.471915+00:00
VZ,555,555.0,market,buy,,32.99,filled,2023-08-11 11:51:21.076276+00:00,2023-08-11 13:30:14.488581+00:00
VZ,560,560.0,market,sell,,33.12,filled,2023-08-10 19:11:10.711468+00:00,2023-08-10 19:11:13.761775+00:00
VRTX,53,53.0,market,sell,,348.32,filled,2023-08-10 19:11:10.589941+00:00,2023-08-10 19:11:10.710061+00:00
UNP,79,79.0,market,sell,,230.880127,filled,2023-08-10 19:11:10.506404+00:00,2023-08-10 19:11:12.164787+00:00
SPY,763,763.0,market,buy,,447.089869,filled,2023-08-10 19:11:10.408875+00:00,2023-08-10 19:11:14.079328+00:00
RTX,208,208.0,market,buy,,86.53,filled,2023-08-10 19:11:10.319787+00:00,2023-08-10 19:11:10.813433+00:00
PANW,85,85.0,market,buy,,214.42,filled,2023-08-10 19:11:10.206639+00:00,2023-08-10 19:11:11.002019+00:00
NEE,265,265.0,market,buy,,68.67,filled,2023-08-10 19:11:10.060034+00:00,2023-08-10 19:11:10.961232+00:00
MMM,176,176.0,market,buy,,104.16,filled,2023-08-10 19:11:09.962854+00:00,2023-08-10 19:11:10.831303+00:00
LMT,40,40.0,market,sell,,451.76,filled,2023-08-10 19:11:09.870654+00:00,2023-08-10 19:11:11.009906+00:00
HON,96,96.0,market,sell,,189.8,filled,2023-08-10 19:11:09.770800+00:00,2023-08-10 19:11:10.100095+00:00
FI,146,146.0,market,sell,,126.16,filled,2023-08-10 19:11:09.667461+00:00,2023-08-10 19:11:11.337422+00:00
ELV,39,39.0,market,buy,,467.76,filled,2023-08-10 19:11:09.361059+00:00,2023-08-10 19:11:10.444623+00:00
BSX,358,358.0,market,buy,,51.17,filled,2023-08-10 19:11:09.259240+00:00,2023-08-10 19:11:13.246924+00:00
AAPL,102,102.0,market,buy,,178.522451,filled,2023-08-10 19:11:09.183980+00:00,2023-08-10 19:11:12.683031+00:00
ICE,160,160.0,trailing_stop,sell,114.543,114.54,filled,2023-08-10 18:01:32.921480+00:00,2023-08-10 18:01:34.126388+00:00
BAC,593,593.0,trailing_stop,sell,30.8781,30.87,filled,2023-08-10 17:42:01.459394+00:00,2023-08-10 17:42:04.977931+00:00
LLY,34,34.0,trailing_stop,sell,523.4526,523.38,filled,2023-08-10 17:10:25.059446+00:00,2023-08-10 17:10:27.093195+00:00
SYK,64,64.0,trailing_stop,sell,284.8428,284.616875,filled,2023-08-10 16:58:27.351766+00:00,2023-08-10 16:58:30.560470+00:00
CSX,588,588.0,trailing_stop,sell,31.0167,31.01,filled,2023-08-10 16:58:14.049683+00:00,2023-08-10 16:58:14.682215+00:00
ANET,103,103.0,trailing_stop,buy,177.1742,177.19,filled,2023-08-10 16:47:00.883626+00:00,2023-08-10 16:47:04.295754+00:00
NVDA,43,43.0,trailing_stop,buy,425.482801,425.49,filled,2023-08-10 16:37:55.151930+00:00,2023-08-10 16:37:55.405113+00:00
SPGI,47,47.0,trailing_stop,sell,390.7827,390.68,filled,2023-08-10 16:26:59.779413+00:00,2023-08-10 16:27:00.965683+00:00
AXP,111,111.0,trailing_stop,sell,164.179818,164.16,filled,2023-08-10 16:20:10.621248+00:00,2023-08-10 16:20:12.492492+00:00
G,514,514.0,trailing_stop,sell,37.9665,37.96,filled,2023-08-10 15:41:28.100841+00:00,2023-08-10 15:41:32.223242+00:00
ETN,84,84.0,trailing_stop,sell,217.7802,217.76,filled,2023-08-10 15:39:18.079572+00:00,2023-08-10 15:39:20.880649+00:00
GOOG,140,140.0,trailing_stop,sell,130.90275,130.8975,filled,2023-08-10 15:23:59.500092+00:00,2023-08-10 15:24:00.462335+00:00
BA,77,77.0,trailing_stop,sell,238.59,238.56,filled,2023-08-10 15:20:37.488148+00:00,2023-08-10 15:20:38.486626+00:00
W,245,245.0,trailing_stop,buy,74.8814,75.0,filled,2023-08-10 15:04:14.020889+00:00,2023-08-10 15:04:15.258065+00:00
JNJ,105,105.0,trailing_stop,sell,173.8143,173.788953,filled,2023-08-10 15:01:14.812978+00:00,2023-08-10 15:01:17.744319+00:00
NOW,33,33.0,trailing_stop,sell,560.4093,560.06,filled,2023-08-10 15:00:55.177159+00:00,2023-08-10 15:00:56.325565+00:00
B,471,471.0,trailing_stop,sell,38.8278,38.69,filled,2023-08-10 14:47:26.344935+00:00,2023-08-10 14:47:26.710572+00:00
MC,383,383.0,trailing_stop,sell,48.1437,48.0,filled,2023-08-10 14:46:01.647497+00:00,2023-08-10 14:46:04.632569+00:00
CHTR,43,43.0,trailing_stop,sell,425.5317,424.774419,filled,2023-08-10 14:45:30.712810+00:00,2023-08-10 14:45:32.621514+00:00
LRCX,26,26.0,trailing_stop,sell,693.9702,692.897692,filled,2023-08-10 14:45:13.349031+00:00,2023-08-10 14:45:15.136488+00:00
CAT,64,64.0,trailing_stop,sell,283.637475,283.406406,filled,2023-08-10 14:41:43.722229+00:00,2023-08-10 14:41:46.286157+00:00
BX,183,183.0,trailing_stop,sell,100.8909,100.871093,filled,2023-08-10 14:38:16.396155+00:00,2023-08-10 14:38:20.613692+00:00
BABA,193,193.0,trailing_stop,sell,100.0098,99.96,filled,2023-08-10 14:36:18.863973+00:00,2023-08-10 14:36:19.228793+00:00
AP,4898,4898.0,trailing_stop,sell,3.44025,3.32,filled,2023-08-10 14:20:39.330973+00:00,2023-08-10 14:20:40.140033+00:00
SPY,763,763.0,market,sell,,451.183473,filled,2023-08-10 14:18:22.218476+00:00,2023-08-10 14:18:23.485258+00:00
MMM,176,0.0,trailing_stop,buy,104.6057,,canceled,2023-08-10 14:18:22.111583+00:00,
MMM,176,176.0,market,sell,,105.67,filled,2023-08-10 14:18:20.839225+00:00,2023-08-10 14:18:21.840812+00:00
RTX,208,0.0,trailing_stop,buy,87.0418,,canceled,2023-08-10 14:18:20.727685+00:00,
RTX,208,208.0,market,sell,,87.16,filled,2023-08-10 14:18:17.252872+00:00,2023-08-10 14:18:20.481770+00:00
W,245,245.0,market,sell,,76.619959,filled,2023-08-10 14:18:13.687416+00:00,2023-08-10 14:18:16.962849+00:00
AAPL,102,0.0,trailing_stop,buy,179.376,,canceled,2023-08-10 14:18:13.584157+00:00,
AAPL,102,102.0,market,sell,,180.473432,filled,2023-08-10 14:18:11.217466+00:00,2023-08-10 14:18:12.542632+00:00
ELV,39,0.0,trailing_stop,buy,469.9934,,canceled,2023-08-10 14:18:11.113457+00:00,
ELV,39,39.0,market,sell,,469.1,filled,2023-08-10 14:18:09.850791+00:00,2023-08-10 14:18:10.985951+00:00
BSX,358,0.0,trailing_stop,buy,51.4696,,canceled,2023-08-10 14:18:09.734939+00:00,
BSX,358,358.0,market,sell,,51.388212,filled,2023-08-10 14:18:07.369672+00:00,2023-08-10 14:18:08.643713+00:00
ANET,103,103.0,market,sell,,179.44,filled,2023-08-10 14:18:05.988660+00:00,2023-08-10 14:18:06.452058+00:00
NVDA,43,43.0,market,sell,,432.5,filled,2023-08-10 14:18:04.604600+00:00,2023-08-10 14:18:05.079010+00:00
NEE,265,0.0,trailing_stop,buy,69.1244,,canceled,2023-08-10 14:18:04.498573+00:00,
NEE,265,265.0,market,sell,,69.085585,filled,2023-08-10 14:18:01.043586+00:00,2023-08-10 14:18:03.383543+00:00
PANW,85,0.0,trailing_stop,buy,215.029,,canceled,2023-08-10 14:18:00.932718+00:00,
PANW,85,85.0,market,sell,,216.78,filled,2023-08-10 14:17:59.660543+00:00,2023-08-10 14:18:00.169436+00:00
FI,146,0.0,trailing_stop,sell,125.6805,,canceled,2023-08-10 14:17:59.557177+00:00,
FI,146,146.0,market,buy,,126.59,filled,2023-08-10 14:17:58.289136+00:00,2023-08-10 14:17:59.384992+00:00
BA,77,77.0,market,buy,,240.850909,filled,2023-08-10 14:17:54.727662+00:00,2023-08-10 14:17:57.201777+00:00
BAC,593,593.0,market,buy,,31.18,filled,2023-08-10 14:17:52.259328+00:00,2023-08-10 14:17:54.063307+00:00
LRCX,26,26.0,market,buy,,700.56,filled,2023-08-10 14:17:50.878650+00:00,2023-08-10 14:17:51.610448+00:00
B,471,471.0,market,buy,,39.27,filled,2023-08-10 14:17:49.509631+00:00,2023-08-10 14:17:50.308975+00:00
LMT,40,0.0,trailing_stop,sell,448.71255,,canceled,2023-08-10 14:17:49.397977+00:00,
LMT,40,40.0,market,buy,,452.38,filled,2023-08-10 14:17:48.123763+00:00,2023-08-10 14:17:48.454000+00:00
ICE,160,160.0,market,buy,,115.07,filled,2023-08-10 14:17:45.615120+00:00,2023-08-10 14:17:47.221243+00:00
AP,4898,4898.0,market,buy,,3.5,filled,2023-08-10 14:17:44.171743+00:00,2023-08-10 14:17:44.709910+00:00
SYK,64,64.0,market,buy,,286.26,filled,2023-08-10 14:17:40.619168+00:00,2023-08-10 14:17:43.495972+00:00
G,514,514.0,market,buy,,37.73,filled,2023-08-10 14:17:39.245222+00:00,2023-08-10 14:17:39.738723+00:00
ETN,84,84.0,market,buy,,219.74,filled,2023-08-10 14:17:37.877862+00:00,2023-08-10 14:17:38.651944+00:00
LLY,34,34.0,market,buy,,523.491176,filled,2023-08-10 14:17:33.227831+00:00,2023-08-10 14:17:37.400312+00:00
SPGI,47,47.0,market,buy,,392.75,filled,2023-08-10 14:17:30.755156+00:00,2023-08-10 14:17:32.301268+00:00
AXP,111,111.0,market,buy,,165.84,filled,2023-08-10 14:17:29.383157+00:00,2023-08-10 14:17:30.375588+00:00
MC,383,383.0,market,buy,,48.74,filled,2023-08-10 14:17:26.917722+00:00,2023-08-10 14:17:28.426989+00:00
HON,96,0.0,trailing_stop,sell,188.366211,,canceled,2023-08-10 14:17:26.814354+00:00,
HON,96,96.0,market,buy,,190.21,filled,2023-08-10 14:17:24.453834+00:00,2023-08-10 14:17:26.490710+00:00
NOW,33,33.0,market,buy,,566.21,filled,2023-08-10 14:17:23.080280+00:00,2023-08-10 14:17:23.710368+00:00
CSX,588,588.0,market,buy,,31.33,filled,2023-08-10 14:17:21.707063+00:00,2023-08-10 14:17:22.501747+00:00
CAT,64,64.0,market,buy,,286.51,filled,2023-08-10 14:17:18.155758+00:00,2023-08-10 14:17:20.590806+00:00
BX,183,183.0,market,buy,,101.79,filled,2023-08-10 14:17:16.789354+00:00,2023-08-10 14:17:17.495821+00:00
VRTX,53,0.0,trailing_stop,sell,347.183001,,canceled,2023-08-10 14:17:16.678211+00:00,
VRTX,53,53.0,market,buy,,350.45434,filled,2023-08-10 14:17:14.284232+00:00,2023-08-10 14:17:16.404820+00:00
BABA,193,193.0,market,buy,,100.680155,filled,2023-08-10 14:17:11.779269+00:00,2023-08-10 14:17:13.809718+00:00
JNJ,105,105.0,market,buy,,175.21,filled,2023-08-10 14:17:10.342101+00:00,2023-08-10 14:17:11.077292+00:00
CHTR,43,43.0,market,buy,,429.67,filled,2023-08-10 14:17:07.860512+00:00,2023-08-10 14:17:09.363264+00:00
UNP,79,0.0,trailing_stop,sell,229.0266,,canceled,2023-08-10 14:17:07.740200+00:00,
UNP,79,79.0,market,buy,,230.63,filled,2023-08-10 14:17:06.474991+00:00,2023-08-10 14:17:06.668529+00:00
GOOG,140,140.0,market,buy,,132.06,filled,2023-08-10 14:17:05.101427+00:00,2023-08-10 14:17:05.499640+00:00
VZ,560,0.0,trailing_stop,sell,32.9868,,canceled,2023-08-10 14:17:04.995202+00:00,
VZ,560,560.0,market,buy,,32.98,filled,2023-08-10 14:17:02.541608+00:00,2023-08-10 14:17:04.041801+00:00
UNP,74,74.0,market,buy,,229.02,filled,2023-08-09 19:58:09.138733+00:00,2023-08-09 19:58:10.108545+00:00
UNH,33,33.0,market,sell,,502.16,filled,2023-08-09 19:58:09.048266+00:00,2023-08-09 19:58:10.036486+00:00
TMO,30,30.0,market,buy,,547.92,filled,2023-08-09 19:58:08.951298+00:00,2023-08-09 19:58:10.070257+00:00
SPY,8,8.0,market,buy,,445.79,filled,2023-08-09 19:58:08.852840+00:00,2023-08-09 19:58:09.747697+00:00
RTX,198,198.0,market,sell,,87.72,filled,2023-08-09 19:58:08.736963+00:00,2023-08-09 19:58:12.023275+00:00
PG,108,108.0,market,buy,,156.85,filled,2023-08-09 19:58:08.641323+00:00,2023-08-09 19:58:09.527937+00:00
PFE,479,479.0,market,buy,,35.86,filled,2023-08-09 19:58:08.538315+00:00,2023-08-09 19:58:10.008326+00:00
PEP,92,92.0,market,sell,,183.96,filled,2023-08-09 19:58:08.459685+00:00,2023-08-09 19:58:09.165723+00:00
JPM,109,109.0,market,buy,,153.83,filled,2023-08-09 19:58:08.357746+00:00,2023-08-09 19:58:10.206874+00:00
COST,30,30.0,market,buy,,559.64,filled,2023-08-09 19:58:08.264708+00:00,2023-08-09 19:58:09.621053+00:00
C,378,378.0,market,buy,,44.46,filled,2023-08-09 19:58:08.178632+00:00,2023-08-09 19:58:08.833263+00:00
ACN,54,54.0,market,buy,,311.449815,filled,2023-08-09 19:58:07.894298+00:00,2023-08-09 19:58:09.056554+00:00
CHTR,40,40.0,trailing_stop,sell,419.562,419.50025,filled,2023-08-09 19:49:36.511083+00:00,2023-08-09 19:49:39.365868+00:00
LIN,44,44.0,trailing_stop,sell,380.0313,380.03,filled,2023-08-09 19:45:49.722505+00:00,2023-08-09 19:45:50.314588+00:00
QCOM,145,145.0,trailing_stop,buy,117.8468,117.85,filled,2023-08-09 18:35:57.067255+00:00,2023-08-09 18:35:57.302454+00:00
WFC,192,192.0,trailing_stop,buy,44.0057,44.01,filled,2023-08-09 18:33:43.007804+00:00,2023-08-09 18:33:44.097781+00:00
