Symbol,Quantity,Filled Qty,Type,Side,Stop Price,Filled Avg Price,Status,Submitted At,Filled At
LMT,29,29.0,trailing_stop,sell,450.81135,450.696552,filled,2023-08-18 18:58:14.949917+00:00,2023-08-18 18:58:16.130537+00:00
AON,40,40.0,trailing_stop,buy,324.5837,324.6795,filled,2023-08-18 18:22:03.468713+00:00,2023-08-18 18:22:05.471768+00:00
AVGO,15,15.0,trailing_stop,buy,820.12,820.352667,filled,2023-08-18 18:06:13.770245+00:00,2023-08-18 18:06:14.790653+00:00
REGN,16,16.0,trailing_stop,buy,801.1623,804.0,filled,2023-08-18 17:43:30.037783+00:00,2023-08-18 17:43:30.751042+00:00
AZO,5,5.0,trailing_stop,sell,2458.1205,2451.88,filled,2023-08-18 17:39:42.428871+00:00,2023-08-18 17:39:43.460830+00:00
HSY,59,59.0,trailing_stop,sell,219.0573,218.97,filled,2023-08-18 16:48:46.607462+00:00,2023-08-18 16:48:46.936979+00:00
NOC,30,30.0,trailing_stop,sell,433.1646,432.96,filled,2023-08-18 16:18:54.339862+00:00,2023-08-18 16:18:56.229972+00:00
AAPL,74,74.0,trailing_stop,buy,174.0634,174.071216,filled,2023-08-18 15:52:39.037303+00:00,2023-08-18 15:52:39.784611+00:00
OXY,205,205.0,trailing_stop,buy,63.9633,63.968732,filled,2023-08-18 15:50:02.973172+00:00,2023-08-18 15:50:04.249898+00:00
MCHP,163,163.0,trailing_stop,sell,78.6258,78.61,filled,2023-08-18 15:41:23.420972+00:00,2023-08-18 15:41:25.036364+00:00
CHTR,30,30.0,trailing_stop,sell,420.79455,420.51,filled,2023-08-18 15:36:28.329278+00:00,2023-08-18 15:36:28.484643+00:00
FTNT,225,225.0,trailing_stop,sell,57.1131,57.09,filled,2023-08-18 15:27:49.614485+00:00,2023-08-18 15:27:50.206980+00:00
DIS,150,150.0,trailing_stop,sell,85.7538,85.75,filled,2023-08-18 15:27:42.149985+00:00,2023-08-18 15:27:42.621141+00:00
ODFL,32,32.0,trailing_stop,buy,392.1325,392.27,filled,2023-08-18 15:17:45.601355+00:00,2023-08-18 15:17:45.840603+00:00
ETN,60,60.0,trailing_stop,buy,216.02385,216.04,filled,2023-08-18 15:15:35.831173+00:00,2023-08-18 15:15:36.768929+00:00
XOM,119,119.0,trailing_stop,buy,109.3022,109.3,filled,2023-08-18 15:12:08.523847+00:00,2023-08-18 15:12:09.484323+00:00
SNOW,88,88.0,trailing_stop,buy,144.9956,145.043182,filled,2023-08-18 15:11:15.148505+00:00,2023-08-18 15:11:17.143265+00:00
PFE,354,354.0,trailing_stop,buy,36.69835,36.7,filled,2023-08-18 15:08:59.155581+00:00,2023-08-18 15:08:59.826204+00:00
JNJ,74,74.0,trailing_stop,sell,171.4977,171.46,filled,2023-08-18 15:04:07.733851+00:00,2023-08-18 15:04:07.996570+00:00
APO,163,163.0,trailing_stop,buy,80.0425,80.06,filled,2023-08-18 15:02:59.694902+00:00,2023-08-18 15:03:02.812360+00:00
MELI,10,10.0,trailing_stop,sell,1201.9194,1200.0,filled,2023-08-18 14:52:26.856680+00:00,2023-08-18 14:52:27.083388+00:00
VZ,391,391.0,trailing_stop,buy,33.36535,33.38,filled,2023-08-18 14:41:39.464842+00:00,2023-08-18 14:41:40.753811+00:00
T,924,924.0,trailing_stop,buy,14.12485,14.13,filled,2023-08-18 14:34:10.099167+00:00,2023-08-18 14:34:12.265296+00:00
INTC,397,397.0,trailing_stop,buy,32.6028,32.61,filled,2023-08-18 14:31:27.523190+00:00,2023-08-18 14:31:28.065345+00:00
BAC,442,442.0,trailing_stop,sell,29.0565,29.05,filled,2023-08-18 14:25:37.942525+00:00,2023-08-18 14:25:38.180813+00:00
META,45,45.0,trailing_stop,buy,277.144,277.204,filled,2023-08-18 14:21:13.142602+00:00,2023-08-18 14:21:14.814863+00:00
ANET,70,70.0,trailing_stop,buy,180.2446,180.31,filled,2023-08-18 14:20:49.320238+00:00,2023-08-18 14:20:49.816322+00:00
ADSK,65,65.0,trailing_stop,buy,199.1316,199.24,filled,2023-08-18 14:20:22.528259+00:00,2023-08-18 14:20:22.951026+00:00
VLO,98,98.0,trailing_stop,buy,132.9867,133.02,filled,2023-08-18 14:18:49.447151+00:00,2023-08-18 14:18:50.468889+00:00
DE,30,30.0,trailing_stop,buy,401.5154,401.63,filled,2023-08-18 14:18:01.030660+00:00,2023-08-18 14:18:02.435676+00:00
FCX,326,326.0,trailing_stop,sell,38.7684,38.77,filled,2023-08-18 14:12:55.299496+00:00,2023-08-18 14:12:55.630573+00:00
CAT,47,47.0,trailing_stop,sell,271.3095,271.198298,filled,2023-08-18 14:05:42.459115+00:00,2023-08-18 14:05:43.689683+00:00
TEAM,69,69.0,trailing_stop,sell,182.414826,182.36,filled,2023-08-18 14:03:35.149308+00:00,2023-08-18 14:03:35.550577+00:00
BIDU,99,99.0,trailing_stop,sell,125.1657,125.16,filled,2023-08-18 14:01:47.749747+00:00,2023-08-18 14:01:48.554766+00:00
BABA,142,142.0,trailing_stop,sell,87.1101,87.16,filled,2023-08-18 13:59:35.879951+00:00,2023-08-18 13:59:36.413700+00:00
MRVL,225,225.0,trailing_stop,sell,57.15765,57.127778,filled,2023-08-18 13:53:19.779186+00:00,2023-08-18 13:53:21.243176+00:00
WFC,305,305.0,trailing_stop,buy,42.78865,42.79,filled,2023-08-18 13:51:46.032965+00:00,2023-08-18 13:51:48.931093+00:00
ABNB,101,101.0,trailing_stop,buy,125.2602,125.37,filled,2023-08-18 13:50:31.846466+00:00,2023-08-18 13:50:34.319210+00:00
PANW,62,62.0,trailing_stop,buy,209.5447,209.545968,filled,2023-08-18 13:46:18.141591+00:00,2023-08-18 13:46:20.656005+00:00
GOOG,99,99.0,trailing_stop,sell,127.769202,127.74,filled,2023-08-18 13:45:11.581578+00:00,2023-08-18 13:45:12.300343+00:00
MMM,127,0.0,trailing_stop,buy,100.5859,,canceled,2023-08-18 13:44:54.731155+00:00,
MMM,127,127.0,market,sell,,99.644173,filled,2023-08-18 13:44:52.355352+00:00,2023-08-18 13:44:54.220174+00:00
INTC,397,397.0,market,sell,,32.48,filled,2023-08-18 13:44:50.970945+00:00,2023-08-18 13:44:51.777012+00:00
T,924,924.0,market,sell,,13.98,filled,2023-08-18 13:44:49.582217+00:00,2023-08-18 13:44:50.438704+00:00
PANW,62,62.0,market,sell,,208.304194,filled,2023-08-18 13:44:48.206382+00:00,2023-08-18 13:44:49.060330+00:00
SNOW,88,88.0,market,sell,,144.98,filled,2023-08-18 13:44:46.846216+00:00,2023-08-18 13:44:47.582359+00:00
TMUS,94,0.0,trailing_stop,buy,136.9863,,canceled,2023-08-18 13:44:46.730021+00:00,
TMUS,94,94.0,market,sell,,136.84,filled,2023-08-18 13:44:45.357732+00:00,2023-08-18 13:44:46.338722+00:00
OXY,205,205.0,market,sell,,63.59,filled,2023-08-18 13:44:40.270373+00:00,2023-08-18 13:44:44.304461+00:00
HD,39,0.0,trailing_stop,buy,329.2499,,canceled,2023-08-18 13:44:40.166076+00:00,
HD,39,39.0,market,sell,,327.01,filled,2023-08-18 13:44:37.791700+00:00,2023-08-18 13:44:39.375352+00:00
ADSK,65,65.0,market,sell,,198.15,filled,2023-08-18 13:44:36.414168+00:00,2023-08-18 13:44:37.562865+00:00
ATVI,143,0.0,trailing_stop,buy,91.19795,,canceled,2023-08-18 13:44:36.312624+00:00,
ATVI,143,143.0,market,sell,,90.42,filled,2023-08-18 13:44:33.935846+00:00,2023-08-18 13:44:35.927134+00:00
APO,163,163.0,market,sell,,79.330736,filled,2023-08-18 13:44:30.367528+00:00,2023-08-18 13:44:33.379467+00:00
VZ,391,391.0,market,sell,,33.04,filled,2023-08-18 13:44:28.942386+00:00,2023-08-18 13:44:29.797051+00:00
META,45,45.0,market,sell,,277.14,filled,2023-08-18 13:44:27.531123+00:00,2023-08-18 13:44:27.973949+00:00
AON,40,40.0,market,sell,,321.4,filled,2023-08-18 13:44:25.790754+00:00,2023-08-18 13:44:26.818419+00:00
TJX,146,0.0,trailing_stop,buy,89.8597,,canceled,2023-08-18 13:44:25.659170+00:00,
TJX,146,146.0,market,sell,,89.25,filled,2023-08-18 13:44:24.324247+00:00,2023-08-18 13:44:25.235380+00:00
STZ,50,0.0,trailing_stop,buy,259.2165,,canceled,2023-08-18 13:44:24.172165+00:00,
STZ,50,50.0,market,sell,,257.9,filled,2023-08-18 13:44:21.539700+00:00,2023-08-18 13:44:22.775789+00:00
ABNB,101,101.0,market,sell,,124.2,filled,2023-08-18 13:44:20.157554+00:00,2023-08-18 13:44:20.974765+00:00
XOM,119,119.0,market,sell,,108.392605,filled,2023-08-18 13:41:51.659616+00:00,2023-08-18 13:41:53.236316+00:00
ANET,70,70.0,market,sell,,179.55,filled,2023-08-18 13:41:50.274546+00:00,2023-08-18 13:41:51.038303+00:00
IBM,92,92.0,market,sell,,140.71,filled,2023-08-18 13:41:46.721328+00:00,2023-08-18 13:41:49.255362+00:00
PFE,354,354.0,market,sell,,36.35,filled,2023-08-18 13:41:45.346937+00:00,2023-08-18 13:41:45.593658+00:00
SCHW,216,0.0,trailing_stop,buy,59.792,,canceled,2023-08-18 13:41:45.237449+00:00,
SCHW,216,216.0,market,sell,,59.34,filled,2023-08-18 13:41:42.870046+00:00,2023-08-18 13:41:44.662124+00:00
ETN,60,60.0,market,sell,,214.46,filled,2023-08-18 13:41:40.403042+00:00,2023-08-18 13:41:41.713730+00:00
VLO,98,98.0,market,sell,,131.67,filled,2023-08-18 13:41:39.021487+00:00,2023-08-18 13:41:39.962924+00:00
REGN,16,16.0,market,sell,,793.02,filled,2023-08-18 13:41:36.549112+00:00,2023-08-18 13:41:37.944772+00:00
AVGO,15,15.0,market,sell,,818.713999,filled,2023-08-18 13:41:34.074976+00:00,2023-08-18 13:41:36.289237+00:00
ADP,51,0.0,trailing_stop,buy,252.69695,,canceled,2023-08-18 13:41:33.971407+00:00,
ADP,51,51.0,market,sell,,250.92,filled,2023-08-18 13:41:32.695896+00:00,2023-08-18 13:41:33.599503+00:00
BSX,254,0.0,trailing_stop,buy,50.5303,,canceled,2023-08-18 13:41:32.586911+00:00,
BSX,254,254.0,market,sell,,50.55,filled,2023-08-18 13:41:31.239972+00:00,2023-08-18 13:41:32.441155+00:00
DE,30,30.0,market,sell,,405.065667,filled,2023-08-18 13:41:27.658918+00:00,2023-08-18 13:41:29.964958+00:00
SBUX,134,134.0,market,sell,,96.603881,filled,2023-08-18 13:41:25.181525+00:00,2023-08-18 13:41:26.620769+00:00
ODFL,32,32.0,market,sell,,393.91,filled,2023-08-18 13:41:22.685960+00:00,2023-08-18 13:41:24.323496+00:00
WFC,305,305.0,market,sell,,42.37,filled,2023-08-18 13:41:20.226426+00:00,2023-08-18 13:41:21.811105+00:00
CME,63,0.0,trailing_stop,buy,205.0401,,canceled,2023-08-18 13:41:20.120717+00:00,
CME,63,63.0,market,sell,,202.961905,filled,2023-08-18 13:41:17.759508+00:00,2023-08-18 13:41:19.258519+00:00
NEE,191,0.0,trailing_stop,buy,68.1649,,canceled,2023-08-18 13:41:17.654813+00:00,
NEE,191,191.0,market,sell,,67.86,filled,2023-08-18 13:41:16.381969+00:00,2023-08-18 13:41:16.559564+00:00
ISRG,44,0.0,trailing_stop,buy,287.7288,,canceled,2023-08-18 13:41:16.279635+00:00,
ISRG,44,44.0,market,sell,,290.18,filled,2023-08-18 13:41:13.919251+00:00,2023-08-18 13:41:15.489235+00:00
SRE,91,0.0,trailing_stop,buy,142.248501,,canceled,2023-08-18 13:41:13.816569+00:00,
SRE,91,91.0,market,sell,,142.11,filled,2023-08-18 13:41:11.458545+00:00,2023-08-18 13:41:13.349853+00:00
AAPL,74,74.0,market,sell,,172.73,filled,2023-08-18 13:41:09.902153+00:00,2023-08-18 13:41:10.564036+00:00
DIS,150,150.0,market,buy,,85.639333,filled,2023-08-18 13:41:07.162970+00:00,2023-08-18 13:41:08.887461+00:00
HCA,48,0.0,trailing_stop,sell,266.80599,,canceled,2023-08-18 13:41:07.063037+00:00,
HCA,48,48.0,market,buy,,267.33,filled,2023-08-18 13:41:03.598030+00:00,2023-08-18 13:41:06.147535+00:00
KLAC,27,0.0,trailing_stop,sell,476.33355,,canceled,2023-08-18 13:41:03.495758+00:00,
KLAC,27,27.0,market,buy,,474.8,filled,2023-08-18 13:41:02.243466+00:00,2023-08-18 13:41:02.783859+00:00
RSG,88,0.0,trailing_stop,sell,145.9062,,canceled,2023-08-18 13:41:02.124228+00:00,
RSG,88,88.0,market,buy,,146.74,filled,2023-08-18 13:41:00.855571+00:00,2023-08-18 13:41:01.448526+00:00
FTNT,225,225.0,market,buy,,57.33,filled,2023-08-18 13:40:59.473743+00:00,2023-08-18 13:41:00.062494+00:00
UPS,75,0.0,trailing_stop,sell,170.4384,,canceled,2023-08-18 13:40:59.366890+00:00,
UPS,75,75.0,market,buy,,171.02,filled,2023-08-18 13:40:58.098158+00:00,2023-08-18 13:40:59.106655+00:00
PM,138,0.0,trailing_stop,sell,93.7134,,canceled,2023-08-18 13:40:57.997034+00:00,
PM,138,138.0,market,buy,,93.87,filled,2023-08-18 13:40:56.730874+00:00,2023-08-18 13:40:57.378649+00:00
BA,57,0.0,trailing_stop,sell,224.5221,,canceled,2023-08-18 13:40:56.632762+00:00,
BA,57,57.0,market,buy,,224.5,filled,2023-08-18 13:40:53.160257+00:00,2023-08-18 13:40:56.252699+00:00
CTAS,26,0.0,trailing_stop,sell,482.5062,,canceled,2023-08-18 13:40:53.058269+00:00,
CTAS,26,26.0,market,buy,,485.95,filled,2023-08-18 13:40:51.788567+00:00,2023-08-18 13:40:52.796685+00:00
LMT,29,29.0,market,buy,,450.0,filled,2023-08-18 13:40:48.228797+00:00,2023-08-18 13:40:50.693105+00:00
BAC,442,442.0,market,buy,,29.049797,filled,2023-08-18 13:40:44.662138+00:00,2023-08-18 13:40:47.363424+00:00
EOG,99,0.0,trailing_stop,sell,129.4524,,canceled,2023-08-18 13:40:44.545143+00:00,
EOG,99,99.0,market,buy,,130.0,filled,2023-08-18 13:40:43.272415+00:00,2023-08-18 13:40:44.304787+00:00
NOC,30,30.0,market,buy,,434.51,filled,2023-08-18 13:40:40.809617+00:00,2023-08-18 13:40:42.977773+00:00
ADM,156,0.0,trailing_stop,sell,82.1997,,canceled,2023-08-18 13:40:40.705070+00:00,
ADM,156,156.0,market,buy,,82.45,filled,2023-08-18 13:40:38.337301+00:00,2023-08-18 13:40:39.897237+00:00
TEAM,69,69.0,market,buy,,182.150145,filled,2023-08-18 13:40:35.875770+00:00,2023-08-18 13:40:37.481672+00:00
FCX,326,326.0,market,buy,,39.05,filled,2023-08-18 13:40:34.498794+00:00,2023-08-18 13:40:34.981746+00:00
ICE,114,0.0,trailing_stop,sell,112.86,,canceled,2023-08-18 13:40:34.396700+00:00,
ICE,114,114.0,market,buy,,113.22,filled,2023-08-18 13:40:30.931574+00:00,2023-08-18 13:40:33.441176+00:00
AZO,5,5.0,market,buy,,2495.46,filled,2023-08-18 13:40:29.529762+00:00,2023-08-18 13:40:30.072541+00:00
DUK,142,0.0,trailing_stop,sell,90.5355,,canceled,2023-08-18 13:40:29.403445+00:00,
DUK,142,142.0,market,buy,,90.716127,filled,2023-08-18 13:40:25.929873+00:00,2023-08-18 13:40:28.346371+00:00
SYK,46,0.0,trailing_stop,sell,276.525216,,canceled,2023-08-18 13:40:25.823656+00:00,
SYK,46,46.0,market,buy,,278.65,filled,2023-08-18 13:40:23.481486+00:00,2023-08-18 13:40:24.646122+00:00
LLY,24,0.0,trailing_stop,sell,542.2923,,canceled,2023-08-18 13:40:23.358625+00:00,
LLY,24,24.0,market,buy,,540.48,filled,2023-08-18 13:40:20.996611+00:00,2023-08-18 13:40:22.608695+00:00
AXP,80,0.0,trailing_stop,sell,159.192,,canceled,2023-08-18 13:40:20.889707+00:00,
AXP,80,80.0,market,buy,,160.19,filled,2023-08-18 13:40:19.609322+00:00,2023-08-18 13:40:20.433778+00:00
MCHP,163,163.0,market,buy,,78.170429,filled,2023-08-18 13:40:16.058960+00:00,2023-08-18 13:40:18.352041+00:00
BABA,142,142.0,market,buy,,87.501057,filled,2023-08-18 13:40:13.585662+00:00,2023-08-18 13:40:15.852909+00:00
HSY,59,59.0,market,buy,,219.5,filled,2023-08-18 13:40:12.127603+00:00,2023-08-18 13:40:12.679620+00:00
NSC,62,0.0,trailing_stop,sell,210.7512,,canceled,2023-08-18 13:40:12.026198+00:00,
NSC,62,62.0,market,buy,,209.29,filled,2023-08-18 13:40:09.678150+00:00,2023-08-18 13:40:10.918502+00:00
BX,133,0.0,trailing_stop,sell,98.1288,,canceled,2023-08-18 13:40:09.563809+00:00,
BX,133,133.0,market,buy,,95.96,filled,2023-08-18 13:40:08.291264+00:00,2023-08-18 13:40:08.938509+00:00
CAT,47,47.0,market,buy,,273.21,filled,2023-08-18 13:40:06.926889+00:00,2023-08-18 13:40:07.586349+00:00
MELI,10,10.0,market,buy,,1190.0,filled,2023-08-18 13:40:04.458155+00:00,2023-08-18 13:40:05.841264+00:00
GD,58,0.0,trailing_stop,sell,222.9084,,canceled,2023-08-18 13:40:04.347725+00:00,
GD,58,58.0,market,buy,,223.35,filled,2023-08-18 13:40:03.385096+00:00,2023-08-18 13:40:03.747452+00:00
PAYX,107,107.0,market,buy,,120.747664,filled,2023-08-18 13:39:59.523727+00:00,2023-08-18 13:40:02.628797+00:00
AFL,171,171.0,market,buy,,75.46,filled,2023-08-18 13:39:58.153175+00:00,2023-08-18 13:39:59.044526+00:00
JNJ,74,74.0,market,buy,,173.0,filled,2023-08-18 13:39:56.788525+00:00,2023-08-18 13:39:57.945609+00:00
BIDU,99,99.0,market,buy,,126.28,filled,2023-08-18 13:39:55.432609+00:00,2023-08-18 13:39:55.916668+00:00
MRVL,225,225.0,market,buy,,57.68,filled,2023-08-18 13:39:54.052621+00:00,2023-08-18 13:39:54.414853+00:00
CHTR,30,30.0,market,buy,,422.21,filled,2023-08-18 13:39:51.583629+00:00,2023-08-18 13:39:52.952493+00:00
GOOG,99,99.0,market,buy,,128.88,filled,2023-08-18 13:39:50.221657+00:00,2023-08-18 13:39:50.750874+00:00
WDAY,57,57.0,market,buy,,222.34,filled,2023-08-18 13:39:47.556709+00:00,2023-08-18 13:39:49.675846+00:00
XOM,163,163.0,market,buy,,108.52,filled,2023-08-17 19:37:10.259925+00:00,2023-08-17 19:37:13.848031+00:00
WFC,410,410.0,market,buy,,42.43,filled,2023-08-17 19:37:10.161192+00:00,2023-08-17 19:37:12.730900+00:00
VMW,111,111.0,market,buy,,155.54,filled,2023-08-17 19:37:10.052357+00:00,2023-08-17 19:37:10.548561+00:00
VLO,132,132.0,market,buy,,132.39,filled,2023-08-17 19:37:09.964497+00:00,2023-08-17 19:37:11.616111+00:00
UPS,101,101.0,market,sell,,170.512079,filled,2023-08-17 19:37:09.872120+00:00,2023-08-17 19:37:12.672977+00:00
TMUS,125,125.0,market,buy,,136.43,filled,2023-08-17 19:37:09.783557+00:00,2023-08-17 19:37:12.995655+00:00
TJX,194,194.0,market,buy,,88.28,filled,2023-08-17 19:37:09.693034+00:00,2023-08-17 19:37:11.784921+00:00
T,1230,1230.0,market,buy,,14.05,filled,2023-08-17 19:37:09.610725+00:00,2023-08-17 19:37:10.859867+00:00
STZ,65,65.0,market,buy,,257.38,filled,2023-08-17 19:37:09.512199+00:00,2023-08-17 19:37:11.729876+00:00
SRE,122,122.0,market,buy,,142.28,filled,2023-08-17 19:37:09.413289+00:00,2023-08-17 19:37:09.958360+00:00
SCHW,286,286.0,market,buy,,59.85,filled,2023-08-17 19:37:09.326194+00:00,2023-08-17 19:37:12.447748+00:00
SBUX,175,175.0,market,buy,,96.75,filled,2023-08-17 19:37:09.238152+00:00,2023-08-17 19:37:11.932865+00:00
REGN,21,21.0,market,buy,,797.38,filled,2023-08-17 19:37:09.150659+00:00,2023-08-17 19:37:11.307912+00:00
PANW,81,81.0,market,buy,,207.86,filled,2023-08-17 19:37:09.060439+00:00,2023-08-17 19:37:10.283131+00:00
OXY,277,277.0,market,buy,,63.22,filled,2023-08-17 19:37:08.981889+00:00,2023-08-17 19:37:10.845218+00:00
NXPI,88,88.0,market,buy,,194.04,filled,2023-08-17 19:37:08.883702+00:00,2023-08-17 19:37:10.232981+00:00
NOC,40,40.0,market,sell,,429.06,filled,2023-08-17 19:37:08.792822+00:00,2023-08-17 19:37:11.079325+00:00
NEE,256,256.0,market,buy,,67.59,filled,2023-08-17 19:37:08.703866+00:00,2023-08-17 19:37:09.661388+00:00
MMM,172,172.0,market,buy,,102.03,filled,2023-08-17 19:37:08.613759+00:00,2023-08-17 19:37:11.833120+00:00
LMT,38,38.0,market,sell,,447.2,filled,2023-08-17 19:37:08.532417+00:00,2023-08-17 19:37:08.952266+00:00
IBM,123,123.0,market,buy,,141.03,filled,2023-08-17 19:37:08.431768+00:00,2023-08-17 19:37:10.109864+00:00
HSY,79,79.0,market,sell,,217.99,filled,2023-08-17 19:37:08.339220+00:00,2023-08-17 19:37:10.159492+00:00
HD,52,52.0,market,buy,,327.55,filled,2023-08-17 19:37:08.247902+00:00,2023-08-17 19:37:08.412491+00:00
FTNT,298,298.0,market,sell,,57.559161,filled,2023-08-17 19:37:08.159542+00:00,2023-08-17 19:37:09.458087+00:00
ETN,80,80.0,market,buy,,214.61,filled,2023-08-17 19:37:07.866479+00:00,2023-08-17 19:37:09.394287+00:00
CME,84,84.0,market,buy,,204.51,filled,2023-08-17 19:37:07.735744+00:00,2023-08-17 19:37:09.676759+00:00
BDX,62,62.0,market,buy,,275.07,filled,2023-08-17 19:37:07.623096+00:00,2023-08-17 19:37:07.847435+00:00
BAC,592,592.0,market,sell,,29.23,filled,2023-08-17 19:37:06.874298+00:00,2023-08-17 19:37:07.940061+00:00
ATVI,190,190.0,market,buy,,90.55,filled,2023-08-17 19:37:06.711202+00:00,2023-08-17 19:37:06.971474+00:00
AON,53,53.0,market,buy,,319.5,filled,2023-08-17 19:37:06.622989+00:00,2023-08-17 19:37:07.446230+00:00
ADSK,85,85.0,market,buy,,199.21,filled,2023-08-17 19:37:06.532341+00:00,2023-08-17 19:37:09.502142+00:00
ADP,69,69.0,market,buy,,250.37,filled,2023-08-17 19:37:06.448548+00:00,2023-08-17 19:37:07.128425+00:00
VZ,521,521.0,trailing_stop,buy,33.1785,33.18,filled,2023-08-17 19:27:22.670879+00:00,2023-08-17 19:27:23.822136+00:00
ADM,211,211.0,trailing_stop,sell,82.2987,82.260569,filled,2023-08-17 19:15:31.991950+00:00,2023-08-17 19:15:33.170478+00:00
MCHP,217,217.0,trailing_stop,sell,78.9822,78.96,filled,2023-08-17 19:10:10.880194+00:00,2023-08-17 19:10:12.246837+00:00
AXP,107,107.0,trailing_stop,sell,160.8354,160.82,filled,2023-08-17 18:57:58.840478+00:00,2023-08-17 18:58:01.636214+00:00
PM,184,184.0,trailing_stop,sell,93.159,93.14,filled,2023-08-17 18:57:53.564216+00:00,2023-08-17 18:57:55.811392+00:00
